Xacc,Yacc,Zacc
0.324102,-0.231040,0.043862
0.324102,-0.231040,0.043862
0.324102,-0.231040,0.043862
0.230352,-0.270835,0.083779
0.232061,-0.270835,0.083779
0.232061,-0.270835,0.083779
0.232061,-0.270835,0.083779
0.232061,-0.270835,0.083779
0.232061,-0.270835,0.083779
0.232061,-0.270835,0.083779
0.232061,-0.270835,0.083779
0.232061,-0.270835,0.083779
0.232061,-0.270835,0.083779
0.232061,-0.270835,0.083779
0.232061,-0.270835,0.083779
0.232061,-0.270835,0.083779
0.232061,-0.270835,0.083779
0.232061,-0.270835,0.083779
0.232061,-0.270835,0.083779
0.232061,-0.317588,0.084023
0.263799,-0.317588,0.084023
0.263799,-0.317588,0.084023
0.263799,-0.317588,0.084023
0.263799,-0.317588,0.084023
0.263799,-0.317588,0.084023
0.263799,-0.317588,0.084023
0.263799,-0.317588,0.084023
0.263799,-0.317588,0.084023
0.263799,-0.317588,0.084023
0.263799,-0.317588,0.084023
0.263799,-0.317588,0.084023
0.263799,-0.317588,0.084023
0.263799,-0.317588,0.084023
0.263799,-0.317588,0.084023
0.263799,-0.317588,0.084023
0.263799,-0.317588,0.072915
0.291387,-0.321616,0.072915
0.291387,-0.321616,0.072915
0.291387,-0.321616,0.072915
0.291387,-0.321616,0.072915
0.291387,-0.321616,0.072915
0.291387,-0.321616,0.072915
0.291387,-0.321616,0.072915
0.291387,-0.321616,0.072915
0.291387,-0.321616,0.072915
0.291387,-0.321616,0.072915
0.291387,-0.321616,0.072915
0.291387,-0.321616,0.072915
0.291387,-0.321616,0.072915
0.291387,-0.321616,0.072915
0.291387,-0.321616,0.072915
0.291387,-0.321616,0.072915
0.291387,-0.303916,0.056680
0.330083,-0.303916,0.056680
0.330083,-0.303916,0.056680
0.330083,-0.303916,0.056680
0.330083,-0.303916,0.056680
0.330083,-0.303916,0.056680
0.330083,-0.303916,0.056680
0.330083,-0.303916,0.056680
0.330083,-0.303916,0.056680
0.330083,-0.303916,0.056680
0.330083,-0.303916,0.056680
0.330083,-0.303916,0.056680
0.330083,-0.303916,0.056680
0.330083,-0.303916,0.056680
0.330083,-0.303916,0.056680
0.330083,-0.303916,0.056680
0.330083,-0.303916,0.056680
0.346807,-0.238120,0.054727
0.346807,-0.238120,0.054727
0.346807,-0.238120,0.054727
0.346807,-0.238120,0.054727
0.346807,-0.238120,0.054727
0.346807,-0.238120,0.054727
0.346807,-0.238120,0.054727
0.346807,-0.238120,0.054727
0.346807,-0.238120,0.054727
0.346807,-0.238120,0.054727
0.346807,-0.238120,0.054727
0.346807,-0.238120,0.054727
0.346807,-0.238120,0.054727
0.346807,-0.238120,0.054727
0.346807,-0.238120,0.054727
0.346807,-0.175620,0.069375
0.324346,-0.187217,0.069375
0.324346,-0.187217,0.069375
0.324346,-0.187217,0.069375
0.324346,-0.187217,0.069375
0.324346,-0.187217,0.069375
0.324346,-0.187217,0.069375
0.324346,-0.187217,0.069375
0.324346,-0.187217,0.069375
0.324346,-0.187217,0.069375
0.324346,-0.187217,0.069375
0.324346,-0.187217,0.069375
0.324346,-0.187217,0.069375
0.324346,-0.187217,0.069375
0.324346,-0.187217,0.069375
0.324346,-0.187217,0.069375
0.324346,-0.187217,0.069375
0.324346,-0.187095,0.132852
0.323369,-0.187095,0.132852
0.323369,-0.187095,0.132852
0.323369,-0.187095,0.132852
0.323369,-0.187095,0.132852
0.323369,-0.187095,0.132852
0.323369,-0.187095,0.132852
0.323369,-0.187095,0.132852
0.323369,-0.187095,0.132852
0.323369,-0.187095,0.132852
0.323369,-0.187095,0.132852
0.323369,-0.187095,0.132852
0.323369,-0.187095,0.132852
0.323369,-0.187095,0.132852
0.323369,-0.187095,0.132852
0.323369,-0.187095,0.132852
0.323369,-0.187095,0.164102
0.307012,-0.179038,0.153970
0.307012,-0.179038,0.153970
0.307012,-0.179038,0.153970
0.307012,-0.179038,0.153970
0.307012,-0.179038,0.153970
0.307012,-0.179038,0.153970
0.307012,-0.179038,0.153970
0.307012,-0.179038,0.153970
0.307012,-0.179038,0.153970
0.307012,-0.179038,0.153970
0.307012,-0.179038,0.153970
0.307012,-0.179038,0.153970
0.307012,-0.179038,0.153970
0.307012,-0.179038,0.153970
0.307012,-0.179038,0.153970
0.307012,-0.179038,0.153970
0.307012,-0.161216,0.164590
0.309697,-0.161216,0.164590
0.309697,-0.161216,0.164590
0.309697,-0.161216,0.164590
0.309697,-0.161216,0.164590
0.309697,-0.161216,0.164590
0.309697,-0.161216,0.164590
0.309697,-0.161216,0.164590
0.309697,-0.161216,0.164590
0.309697,-0.161216,0.164590
0.309697,-0.161216,0.164590
0.309697,-0.161216,0.164590
0.309697,-0.161216,0.164590
0.309697,-0.161216,0.164590
0.309697,-0.161216,0.164590
0.309697,-0.161216,0.164590
0.309697,-0.161216,0.133340
0.299321,-0.098350,0.118813
0.299321,-0.098350,0.118813
0.299321,-0.098350,0.118813
0.299321,-0.098350,0.118813
0.299321,-0.098350,0.118813
0.299321,-0.098350,0.118813
0.299321,-0.098350,0.118813
0.299321,-0.098350,0.118813
0.299321,-0.098350,0.118813
0.299321,-0.098350,0.118813
0.299321,-0.098350,0.118813
0.299321,-0.098350,0.118813
0.299321,-0.098350,0.118813
0.299321,-0.098350,0.118813
0.299321,-0.098350,0.118813
0.299321,-0.098350,0.118813
0.299321,-0.025107,0.035317
0.283208,-0.025107,0.035317
0.283208,-0.025107,0.035317
0.283208,-0.025107,0.035317
0.283208,-0.025107,0.035317
0.283208,-0.025107,0.035317
0.283208,-0.025107,0.035317
0.283208,-0.025107,0.035317
0.283208,-0.025107,0.035317
0.283208,-0.025107,0.035317
0.283208,-0.025107,0.035317
0.283208,-0.025107,0.035317
0.283208,-0.025107,0.035317
0.283208,-0.025107,0.035317
0.283208,-0.025107,0.035317
0.283208,-0.025107,0.035317
0.283208,-0.025107,-0.076743
0.294805,0.023721,-0.076743
0.294805,0.023721,-0.076743
0.294805,0.023721,-0.076743
0.294805,0.023721,-0.076743
0.294805,0.023721,-0.076743
0.294805,0.023721,-0.076743
0.294805,0.023721,-0.076743
0.294805,0.023721,-0.076743
0.294805,0.023721,-0.076743
0.294805,0.023721,-0.076743
0.294805,0.023721,-0.076743
0.294805,0.023721,-0.076743
0.294805,0.023721,-0.076743
0.294805,0.023721,-0.076743
0.294805,0.023721,-0.076743
0.294805,0.023721,-0.076743
0.294805,0.031899,-0.138511
0.297612,0.031899,-0.138511
0.297612,0.031899,-0.138511
0.297612,0.031899,-0.138511
0.297612,0.031899,-0.138511
0.297612,0.031899,-0.138511
0.297612,0.031899,-0.138511
0.297612,0.031899,-0.138511
0.297612,0.031899,-0.138511
0.297612,0.031899,-0.138511
0.297612,0.031899,-0.138511
0.297612,0.031899,-0.138511
0.297612,0.031899,-0.138511
0.297612,0.031899,-0.138511
0.297612,0.031899,-0.138511
0.297612,0.031899,-0.138511
0.297612,0.031899,-0.169761
0.291753,0.000161,-0.195640
0.291753,0.000161,-0.195640
0.291753,0.000161,-0.195640
0.291753,0.000161,-0.195640
0.291753,0.000161,-0.195640
0.291753,0.000161,-0.195640
0.291753,0.000161,-0.195640
0.291753,0.000161,-0.195640
0.291753,0.000161,-0.195640
0.291753,0.000161,-0.195640
0.291753,0.000161,-0.195640
0.291753,0.000161,-0.195640
0.291753,0.000161,-0.195640
0.291753,0.000161,-0.195640
0.291753,0.000161,-0.195640
0.291753,0.000161,-0.195640
0.291753,0.022134,-0.301353
0.242681,0.022134,-0.301353
0.242681,0.022134,-0.301353
0.242681,0.022134,-0.301353
0.242681,0.022134,-0.301353
0.242681,0.022134,-0.301353
0.242681,0.022134,-0.301353
0.242681,0.022134,-0.301353
0.242681,0.022134,-0.301353
0.242681,0.022134,-0.301353
0.242681,0.022134,-0.301353
0.242681,0.022134,-0.301353
0.242681,0.022134,-0.301353
0.242681,0.022134,-0.301353
0.242681,0.022134,-0.301353
0.273931,0.017251,-0.375327
0.246953,0.017251,-0.375327
0.246953,0.017251,-0.375327
0.246953,0.017251,-0.375327
0.246953,0.017251,-0.375327
0.246953,0.017251,-0.375327
0.246953,0.017251,-0.375327
0.246953,0.017251,-0.375327
0.246953,0.017251,-0.375327
0.246953,0.017251,-0.375327
0.246953,0.017251,-0.375327
0.246953,0.017251,-0.375327
0.246953,0.017251,-0.375327
0.246953,0.017251,-0.375327
0.246953,0.017251,-0.375327
0.246953,0.017251,-0.375327
0.246953,0.017251,-0.358359
0.256963,0.023110,-0.358359
0.256963,0.023110,-0.358359
0.256963,0.023110,-0.358359
0.256963,0.023110,-0.358359
0.256963,0.023110,-0.358359
0.256963,0.023110,-0.358359
0.256963,0.023110,-0.358359
0.256963,0.023110,-0.358359
0.256963,0.023110,-0.358359
0.256963,0.023110,-0.358359
0.256963,0.023110,-0.358359
0.256963,0.023110,-0.358359
0.256963,0.023110,-0.358359
0.256963,0.023110,-0.358359
0.256963,0.023110,-0.358359
0.256963,0.023110,-0.358359
0.256963,-0.039390,-0.273643
0.266729,-0.009360,-0.273643
0.266729,-0.009360,-0.273643
0.266729,-0.009360,-0.273643
0.266729,-0.009360,-0.273643
0.266729,-0.009360,-0.273643
0.266729,-0.009360,-0.273643
0.266729,-0.009360,-0.273643
0.266729,-0.009360,-0.273643
0.266729,-0.009360,-0.273643
0.266729,-0.009360,-0.273643
0.266729,-0.009360,-0.273643
0.266729,-0.009360,-0.273643
0.266729,-0.009360,-0.273643
0.266729,-0.009360,-0.273643
0.266729,-0.009360,-0.273643
0.266729,-0.009360,-0.131064
0.239263,-0.025229,-0.131064
0.239263,-0.025229,-0.131064
0.239263,-0.025229,-0.131064
0.239263,-0.025229,-0.131064
0.239263,-0.025229,-0.131064
0.239263,-0.025229,-0.131064
0.239263,-0.025229,-0.131064
0.239263,-0.025229,-0.131064
0.239263,-0.025229,-0.131064
0.239263,-0.025229,-0.131064
0.239263,-0.025229,-0.131064
0.239263,-0.025229,-0.131064
0.239263,-0.025229,-0.131064
0.239263,-0.025229,-0.131064
0.239263,-0.025229,-0.131064
0.239263,-0.025229,-0.131064
0.239263,-0.068198,0.049478
0.261113,-0.068198,0.049478
0.261113,-0.068198,0.049478
0.261113,-0.068198,0.049478
0.261113,-0.068198,0.049478
0.261113,-0.068198,0.049478
0.261113,-0.068198,0.049478
0.261113,-0.068198,0.049478
0.261113,-0.068198,0.049478
0.261113,-0.068198,0.049478
0.261113,-0.068198,0.049478
0.261113,-0.068198,0.049478
0.261113,-0.068198,0.049478
0.261113,-0.068198,0.049478
0.261113,-0.068198,0.049478
0.261113,-0.068198,0.049478
0.261113,-0.068198,0.281777
0.238408,-0.079429,0.281777
0.238408,-0.079429,0.281777
0.238408,-0.079429,0.281777
0.238408,-0.079429,0.281777
0.238408,-0.079429,0.281777
0.238408,-0.079429,0.281777
0.238408,-0.079429,0.281777
0.238408,-0.079429,0.281777
0.238408,-0.079429,0.281777
0.238408,-0.079429,0.281777
0.238408,-0.079429,0.281777
0.238408,-0.079429,0.281777
0.238408,-0.079429,0.281777
0.238408,-0.079429,0.281777
0.238408,-0.079429,0.281777
0.207158,-0.053916,0.452676
0.193486,-0.053916,0.452676
0.193486,-0.053916,0.452676
0.193486,-0.053916,0.452676
0.193486,-0.053916,0.452676
0.193486,-0.053916,0.452676
0.193486,-0.053916,0.452676
0.193486,-0.053916,0.452676
0.193486,-0.053916,0.452676
0.193486,-0.053916,0.452676
0.193486,-0.053916,0.452676
0.193486,-0.053916,0.452676
0.193486,-0.053916,0.452676
0.193486,-0.053916,0.452676
0.193486,-0.053916,0.452676
0.193486,-0.053916,0.452676
0.193486,-0.053916,0.475137
0.113164,0.007607,0.475137
0.113164,0.007607,0.475137
0.113164,0.007607,0.475137
0.113164,0.007607,0.475137
0.113164,0.007607,0.475137
0.113164,0.007607,0.475137
0.113164,0.007607,0.475137
0.113164,0.007607,0.475137
0.113164,0.007607,0.475137
0.113164,0.007607,0.475137
0.113164,0.007607,0.475137
0.113164,0.007607,0.475137
0.113164,0.007607,0.475137
0.113164,0.007607,0.475137
0.113164,0.007607,0.475137
0.113164,0.007607,0.475137
0.113164,0.088662,0.346841
0.072271,0.088662,0.346841
0.072271,0.088662,0.346841
0.072271,0.088662,0.346841
0.072271,0.088662,0.346841
0.072271,0.088662,0.346841
0.072271,0.088662,0.346841
0.072271,0.088662,0.346841
0.072271,0.088662,0.346841
0.072271,0.088662,0.346841
0.072271,0.088662,0.346841
0.072271,0.088662,0.346841
0.072271,0.088662,0.346841
0.072271,0.088662,0.346841
0.072271,0.088662,0.346841
0.072271,0.088662,0.346841
0.072271,0.088662,0.034341
0.030522,0.211587,0.036782
0.030522,0.211587,0.036782
0.030522,0.211587,0.036782
0.030522,0.211587,0.036782
0.030522,0.211587,0.036782
0.030522,0.211587,0.036782
0.030522,0.211587,0.036782
0.030522,0.211587,0.036782
0.030522,0.211587,0.036782
0.030522,0.211587,0.036782
0.030522,0.211587,0.036782
0.030522,0.211587,0.036782
0.030522,0.211587,0.036782
0.030522,0.211587,0.036782
0.030522,0.211587,0.036782
0.030522,0.211587,0.036782
0.030522,0.314492,-0.464805
-0.098140,0.314492,-0.464805
-0.098140,0.314492,-0.464805
-0.098140,0.314492,-0.464805
-0.098140,0.314492,-0.464805
-0.098140,0.314492,-0.464805
-0.098140,0.314492,-0.464805
-0.098140,0.314492,-0.464805
-0.098140,0.314492,-0.464805
-0.098140,0.314492,-0.464805
-0.098140,0.314492,-0.464805
-0.098140,0.314492,-0.464805
-0.098140,0.314492,-0.464805
-0.098140,0.314492,-0.464805
-0.098140,0.314492,-0.464805
-0.098140,0.314492,-0.464805
-0.098140,0.283242,-1.449058
-0.406855,0.282021,-1.449058
-0.406855,0.282021,-1.449058
-0.406855,0.282021,-1.449058
-0.406855,0.282021,-1.449058
-0.406855,0.282021,-1.449058
-0.406855,0.282021,-1.449058
-0.406855,0.282021,-1.449058
-0.406855,0.282021,-1.449058
-0.406855,0.282021,-1.449058
-0.406855,0.282021,-1.449058
-0.406855,0.282021,-1.449058
-0.406855,0.282021,-1.449058
-0.406855,0.282021,-1.449058
-0.406855,0.282021,-1.449058
-0.406855,0.282021,-1.449058
-0.406855,0.282021,-1.449058
-0.375605,0.065347,-2.644614
-0.369746,0.065347,-2.644614
-0.369746,0.065347,-2.644614
-0.369746,0.065347,-2.644614
-0.369746,0.065347,-2.644614
-0.369746,0.065347,-2.644614
-0.369746,0.065347,-2.644614
-0.369746,0.065347,-2.644614
-0.369746,0.065347,-2.644614
-0.369746,0.065347,-2.644614
-0.369746,0.065347,-2.644614
-0.369746,0.065347,-2.644614
-0.369746,0.065347,-2.644614
-0.369746,0.065347,-2.644614
-0.369746,0.065347,-2.644614
-0.369746,0.065347,-2.644614
-0.369746,0.065347,-3.039023
0.652837,-0.690513,-3.039023
0.652837,-0.690513,-3.039023
0.652837,-0.690513,-3.039023
0.652837,-0.690513,-3.039023
0.652837,-0.690513,-3.039023
0.652837,-0.690513,-3.039023
0.652837,-0.690513,-3.039023
0.652837,-0.690513,-3.039023
0.652837,-0.690513,-3.039023
0.652837,-0.690513,-3.039023
0.652837,-0.690513,-3.039023
0.652837,-0.690513,-3.039023
0.652837,-0.690513,-3.039023
0.652837,-0.690513,-3.039023
0.652837,-0.690513,-3.039023
0.652837,-0.690513,-3.039023
0.652837,-1.027427,-3.039023
0.884526,-1.027427,-3.039023
0.884526,-1.027427,-3.039023
0.884526,-1.027427,-3.039023
0.884526,-1.027427,-3.039023
0.884526,-1.027427,-3.039023
0.884526,-1.027427,-3.039023
0.884526,-1.027427,-3.039023
0.884526,-1.027427,-3.039023
0.884526,-1.027427,-3.039023
0.884526,-1.027427,-3.039023
0.884526,-1.027427,-3.039023
0.884526,-1.027427,-3.039023
0.884526,-1.027427,-3.039023
0.884526,-1.027427,-3.039023
0.884526,-1.027427,-3.039023
0.884526,-1.027427,-2.382773
-0.501582,-1.227744,-2.373740
-0.501582,-1.227744,-2.373740
-0.501582,-1.227744,-2.373740
-0.501582,-1.227744,-2.373740
-0.501582,-1.227744,-2.373740
-0.501582,-1.227744,-2.373740
-0.501582,-1.227744,-2.373740
-0.501582,-1.227744,-2.373740
-0.501582,-1.227744,-2.373740
-0.501582,-1.227744,-2.373740
-0.501582,-1.227744,-2.373740
-0.501582,-1.227744,-2.373740
-0.501582,-1.227744,-2.373740
-0.501582,-1.227744,-2.373740
-0.501582,-1.227744,-2.373740
-1.907832,-0.498374,-0.800254
-1.908320,-0.498374,-0.800254
-1.908320,-0.498374,-0.800254
-1.908320,-0.498374,-0.800254
-1.908320,-0.498374,-0.800254
-1.908320,-0.498374,-0.800254
-1.908320,-0.498374,-0.800254
-1.908320,-0.498374,-0.800254
-1.908320,-0.498374,-0.800254
-1.908320,-0.498374,-0.800254
-1.908320,-0.498374,-0.800254
-1.908320,-0.498374,-0.800254
-1.908320,-0.498374,-0.800254
-1.908320,-0.498374,-0.800254
-1.908320,-0.498374,-0.800254
-1.908320,-0.498374,-0.800254
-1.908320,-0.498374,1.605996
-1.914180,0.427651,1.611367
-1.914180,0.427651,1.611367
-1.914180,0.427651,1.611367
-1.914180,0.427651,1.611367
-1.914180,0.427651,1.611367
-1.914180,0.427651,1.611367
-1.914180,0.427651,1.611367
-1.914180,0.427651,1.611367
-1.914180,0.427651,1.611367
-1.914180,0.427651,1.611367
-1.914180,0.427651,1.611367
-1.914180,0.427651,1.611367
-1.914180,0.427651,1.611367
-1.914180,0.427651,1.611367
-1.914180,0.427651,1.611367
-1.914180,0.427651,1.611367
-1.914180,0.146401,2.724160
-1.352168,0.131387,2.724160
-1.352168,0.131387,2.724160
-1.352168,0.131387,2.724160
-1.352168,0.131387,2.724160
-1.352168,0.131387,2.724160
-1.352168,0.131387,2.724160
-1.352168,0.131387,2.724160
-1.352168,0.131387,2.724160
-1.352168,0.131387,2.724160
-1.352168,0.131387,2.724160
-1.352168,0.131387,2.724160
-1.352168,0.131387,2.724160
-1.352168,0.131387,2.724160
-1.352168,0.131387,2.724160
-1.352168,0.131387,2.724160
-1.352168,-0.431113,3.154458
-0.347773,-0.417930,3.154458
-0.347773,-0.417930,3.154458
-0.347773,-0.417930,3.154458
-0.347773,-0.417930,3.154458
-0.347773,-0.417930,3.154458
-0.347773,-0.417930,3.154458
-0.347773,-0.417930,3.154458
-0.347773,-0.417930,3.154458
-0.347773,-0.417930,3.154458
-0.347773,-0.417930,3.154458
-0.347773,-0.417930,3.154458
-0.347773,-0.417930,3.154458
-0.347773,-0.417930,3.154458
-0.347773,-0.417930,3.154458
-0.347773,-0.417930,3.154458
-0.347773,-0.417930,2.560708
0.396855,0.043374,2.555337
0.396855,0.043374,2.555337
0.396855,0.043374,2.555337
0.396855,0.043374,2.555337
0.396855,0.043374,2.555337
0.396855,0.043374,2.555337
0.396855,0.043374,2.555337
0.396855,0.043374,2.555337
0.396855,0.043374,2.555337
0.396855,0.043374,2.555337
0.396855,0.043374,2.555337
0.396855,0.043374,2.555337
0.396855,0.043374,2.555337
0.396855,0.043374,2.555337
0.396855,0.043374,2.555337
0.396855,0.043374,1.698403
0.426641,0.049966,1.698403
0.426641,0.049966,1.698403
0.426641,0.049966,1.698403
0.426641,0.049966,1.698403
0.426641,0.049966,1.698403
0.426641,0.049966,1.698403
0.426641,0.049966,1.698403
0.426641,0.049966,1.698403
0.426641,0.049966,1.698403
