Xacc,Yacc,Zacc
0.074956,-1.041709,0.960854
0.074956,-1.041709,0.960854
0.074956,-1.041709,0.960854
0.074956,-1.041709,0.960854
0.074956,-1.041709,0.960854
0.074956,-1.041709,0.960854
0.074956,-1.041709,0.960854
0.074956,-1.041709,0.960854
0.074956,-1.041709,0.960854
0.074956,-1.041709,0.960854
0.074956,-1.041709,0.960854
0.073125,-1.044639,0.960977
0.073125,-1.044639,0.960977
0.073125,-1.044639,0.960977
0.073125,-1.044639,0.960977
0.073125,-1.044639,0.960977
0.073125,-1.044639,0.960977
0.073125,-1.044639,0.960977
0.073125,-1.044639,0.960977
0.073125,-1.044639,0.960977
0.073125,-1.044639,0.960977
0.073125,-1.044639,0.960977
0.073125,-1.044639,0.960977
0.073125,-1.044639,0.960977
0.073125,-1.044639,0.960977
0.073125,-1.044639,0.960977
0.073125,-1.044639,0.961831
0.070195,-1.044150,0.961831
0.070195,-1.044150,0.961831
0.070195,-1.044150,0.961831
0.070195,-1.044150,0.961831
0.070195,-1.044150,0.961831
0.070195,-1.044150,0.961831
0.070195,-1.044150,0.961831
0.070195,-1.044150,0.961831
0.070195,-1.044150,0.961831
0.070195,-1.044150,0.961831
0.070195,-1.044150,0.961831
0.070195,-1.044150,0.961831
0.070195,-1.044150,0.961831
0.070195,-1.044150,0.961831
0.070195,-1.044150,0.961831
0.070195,-1.044150,0.964395
0.070317,-1.042930,0.964395
0.070317,-1.042930,0.964395
0.070317,-1.042930,0.964395
0.070317,-1.042930,0.964395
0.070317,-1.042930,0.964395
0.070317,-1.042930,0.964395
0.070317,-1.042930,0.964395
0.070317,-1.042930,0.964395
0.070317,-1.042930,0.964395
0.070317,-1.042930,0.964395
0.070317,-1.042930,0.964395
0.070317,-1.042930,0.964395
0.070317,-1.042930,0.964395
0.070317,-1.042930,0.964395
0.070317,-1.042930,0.964395
0.070317,-1.042930,0.964395
0.070317,-1.043906,0.966836
0.069585,-1.043906,0.966836
0.069585,-1.043906,0.966836
0.069585,-1.043906,0.966836
0.069585,-1.043906,0.966836
0.069585,-1.043906,0.966836
0.069585,-1.043906,0.966836
0.069585,-1.043906,0.966836
0.069585,-1.043906,0.966836
0.069585,-1.043906,0.966836
0.069585,-1.043906,0.966836
0.069585,-1.043906,0.966836
0.069585,-1.043906,0.966836
0.069585,-1.043906,0.966836
0.069585,-1.043906,0.966836
0.069585,-1.043906,0.966836
0.069585,-1.043906,0.966226
0.068120,-1.044150,0.966226
0.068120,-1.044150,0.966226
0.068120,-1.044150,0.966226
0.068120,-1.044150,0.966226
0.068120,-1.044150,0.966226
0.068120,-1.044150,0.966226
0.068120,-1.044150,0.966226
0.068120,-1.044150,0.966226
0.068120,-1.044150,0.966226
0.068120,-1.044150,0.966226
0.068120,-1.044150,0.966226
0.068120,-1.044150,0.966226
0.068120,-1.044150,0.966226
0.068120,-1.044150,0.966226
0.068120,-1.044150,0.966226
0.068120,-1.044150,0.966226
0.068608,-1.044272,0.966103
0.068608,-1.044272,0.966103
0.068608,-1.044272,0.966103
0.068608,-1.044272,0.966103
0.068608,-1.044272,0.966103
0.068608,-1.044272,0.966103
0.068608,-1.044272,0.966103
0.068608,-1.044272,0.966103
0.068608,-1.044272,0.966103
0.068608,-1.044272,0.966103
0.068608,-1.044272,0.966103
0.068608,-1.044272,0.966103
0.068608,-1.044272,0.966103
0.068608,-1.044272,0.966103
0.068608,-1.044272,0.966103
0.068608,-1.044272,0.966103
0.070317,-1.043418,0.965737
0.070317,-1.043418,0.965737
0.070317,-1.043418,0.965737
0.070317,-1.043418,0.965737
0.070317,-1.043418,0.965737
0.070317,-1.043418,0.965737
0.070317,-1.043418,0.965737
0.070317,-1.043418,0.965737
0.070317,-1.043418,0.965737
0.070317,-1.043418,0.965737
0.070317,-1.043418,0.965737
0.070317,-1.043418,0.965737
0.070317,-1.043418,0.965737
0.070317,-1.043418,0.965737
0.070317,-1.043418,0.965737
0.070317,-1.043418,0.963418
0.071660,-1.043540,0.963418
0.071660,-1.043540,0.963418
0.071660,-1.043540,0.963418
0.071660,-1.043540,0.963418
0.071660,-1.043540,0.963418
0.071660,-1.043540,0.963418
0.071660,-1.043540,0.963418
0.071660,-1.043540,0.963418
0.071660,-1.043540,0.963418
0.071660,-1.043540,0.963418
0.071660,-1.043540,0.963418
0.071660,-1.043540,0.963418
0.071660,-1.043540,0.963418
0.071660,-1.043540,0.963418
0.071660,-1.043540,0.963418
0.071660,-1.043540,0.963418
0.071660,-1.044517,0.964028
0.069829,-1.044517,0.964028
0.069829,-1.044517,0.964028
0.069829,-1.044517,0.964028
0.069829,-1.044517,0.964028
0.069829,-1.044517,0.964028
0.069829,-1.044517,0.964028
0.069829,-1.044517,0.964028
0.069829,-1.044517,0.964028
0.069829,-1.044517,0.964028
0.069829,-1.044517,0.964028
0.069829,-1.044517,0.964028
0.069829,-1.044517,0.964028
0.069829,-1.044517,0.964028
0.069829,-1.044517,0.964028
0.069829,-1.044517,0.964028
0.069829,-1.044517,0.965981
0.069097,-1.041465,0.965981
0.069097,-1.041465,0.965981
0.069097,-1.041465,0.965981
0.069097,-1.041465,0.965981
0.069097,-1.041465,0.965981
0.069097,-1.041465,0.965981
0.069097,-1.041465,0.965981
0.069097,-1.041465,0.965981
0.069097,-1.041465,0.965981
0.069097,-1.041465,0.965981
0.069097,-1.041465,0.965981
0.069097,-1.041465,0.965981
0.069097,-1.041465,0.965981
0.069097,-1.041465,0.965981
0.069097,-1.041465,0.965981
0.069097,-1.041465,0.965981
0.069097,-1.044150,0.964150
0.068975,-1.044150,0.964150
0.068975,-1.044150,0.964150
0.068975,-1.044150,0.964150
0.068975,-1.044150,0.964150
0.068975,-1.044150,0.964150
0.068975,-1.044150,0.964150
0.068975,-1.044150,0.964150
0.068975,-1.044150,0.964150
0.068975,-1.044150,0.964150
0.068975,-1.044150,0.964150
0.068975,-1.044150,0.964150
0.068975,-1.044150,0.964150
0.068975,-1.044150,0.964150
0.068975,-1.044150,0.964150
0.068975,-1.044150,0.964150
0.069463,-1.044150,0.963540
0.069463,-1.044150,0.963540
0.069463,-1.044150,0.963540
0.069463,-1.044150,0.963540
0.069463,-1.044150,0.963540
0.069463,-1.044150,0.963540
0.069463,-1.044150,0.963540
0.069463,-1.044150,0.963540
0.069463,-1.044150,0.963540
0.069463,-1.044150,0.963540
0.069463,-1.044150,0.963540
0.069463,-1.044150,0.963540
0.069463,-1.044150,0.963540
0.069463,-1.044150,0.963540
0.069463,-1.044150,0.963540
0.069463,-1.044150,0.963906
0.069219,-1.042686,0.963906
0.069219,-1.042686,0.963906
0.069219,-1.042686,0.963906
0.069219,-1.042686,0.963906
0.069219,-1.042686,0.963906
0.069219,-1.042686,0.963906
0.069219,-1.042686,0.963906
0.069219,-1.042686,0.963906
0.069219,-1.042686,0.963906
0.069219,-1.042686,0.963906
0.069219,-1.042686,0.963906
0.069219,-1.042686,0.963906
0.069219,-1.042686,0.963906
0.069219,-1.042686,0.963906
0.069219,-1.042686,0.963906
0.069219,-1.042686,0.963906
0.069219,-1.043662,0.963784
0.070439,-1.043662,0.963784
0.070439,-1.043662,0.963784
0.070439,-1.043662,0.963784
0.070439,-1.043662,0.963784
0.070439,-1.043662,0.963784
0.070439,-1.043662,0.963784
0.070439,-1.043662,0.963784
0.070439,-1.043662,0.963784
0.070439,-1.043662,0.963784
0.070439,-1.043662,0.963784
0.070439,-1.043662,0.963784
0.070439,-1.043662,0.963784
0.070439,-1.043662,0.963784
0.070439,-1.043662,0.963784
0.070439,-1.043662,0.963784
0.070439,-1.043662,0.963784
0.068608,-1.043296,0.966592
0.068608,-1.043296,0.966592
0.068608,-1.043296,0.966592
0.068608,-1.043296,0.966592
0.068608,-1.043296,0.966592
0.068608,-1.043296,0.966592
0.068608,-1.043296,0.966592
0.068608,-1.043296,0.966592
0.068608,-1.043296,0.966592
0.068608,-1.043296,0.966592
0.068608,-1.043296,0.966592
0.068608,-1.043296,0.966592
0.068608,-1.043296,0.966592
0.068608,-1.043296,0.966592
0.068608,-1.043296,0.966592
0.068608,-1.043296,0.966592
0.068608,-1.044394,0.966714
0.066533,-1.044394,0.966714
0.066533,-1.044394,0.966714
0.066533,-1.044394,0.966714
0.066533,-1.044394,0.966714
0.066533,-1.044394,0.966714
0.066533,-1.044394,0.966714
0.066533,-1.044394,0.966714
0.066533,-1.044394,0.966714
0.066533,-1.044394,0.966714
0.066533,-1.044394,0.966714
0.066533,-1.044394,0.966714
0.066533,-1.044394,0.966714
0.066533,-1.044394,0.966714
0.066533,-1.044394,0.966714
0.066533,-1.044394,0.966714
0.066533,-1.044394,0.963906
0.067754,-1.044394,0.963906
0.067754,-1.044394,0.963906
0.067754,-1.044394,0.963906
0.067754,-1.044394,0.963906
0.067754,-1.044394,0.963906
0.067754,-1.044394,0.963906
0.067754,-1.044394,0.963906
0.067754,-1.044394,0.963906
0.067754,-1.044394,0.963906
0.067754,-1.044394,0.963906
0.067754,-1.044394,0.963906
0.067754,-1.044394,0.963906
0.067754,-1.044394,0.963906
0.067754,-1.044394,0.963906
0.067754,-1.044394,0.963906
0.068730,-1.040977,0.964761
0.068730,-1.040977,0.964761
0.068730,-1.040977,0.964761
0.068730,-1.040977,0.964761
0.068730,-1.040977,0.964761
0.068730,-1.040977,0.964761
0.068730,-1.040977,0.964761
0.068730,-1.040977,0.964761
0.068730,-1.040977,0.964761
0.068730,-1.040977,0.964761
0.068730,-1.040977,0.964761
0.068730,-1.040977,0.964761
0.068730,-1.040977,0.964761
0.068730,-1.040977,0.964761
0.068730,-1.040977,0.964761
0.068730,-1.040977,0.964761
0.068364,-1.041221,0.965127
0.068364,-1.041221,0.965127
0.068364,-1.041221,0.965127
0.068364,-1.041221,0.965127
0.068364,-1.041221,0.965127
0.068364,-1.041221,0.965127
0.068364,-1.041221,0.965127
0.068364,-1.041221,0.965127
0.068364,-1.041221,0.965127
0.068364,-1.041221,0.965127
0.068364,-1.041221,0.965127
0.068364,-1.041221,0.965127
0.068364,-1.041221,0.965127
0.068364,-1.041221,0.965127
0.068364,-1.041221,0.965127
0.068364,-1.041221,0.965127
0.068364,-1.045005,0.964517
0.069829,-1.045005,0.964517
0.069829,-1.045005,0.964517
0.069829,-1.045005,0.964517
0.069829,-1.045005,0.964517
0.069829,-1.045005,0.964517
0.069829,-1.045005,0.964517
0.069829,-1.045005,0.964517
0.069829,-1.045005,0.964517
0.069829,-1.045005,0.964517
0.069829,-1.045005,0.964517
0.069829,-1.045005,0.964517
0.069829,-1.045005,0.964517
0.069829,-1.045005,0.964517
0.069829,-1.045005,0.964517
0.069829,-1.045005,0.964517
0.069829,-1.045005,0.964517
0.067632,-1.044272,0.966470
0.067632,-1.044272,0.966470
0.067632,-1.044272,0.966470
0.067632,-1.044272,0.966470
0.067632,-1.044272,0.966470
0.067632,-1.044272,0.966470
0.067632,-1.044272,0.966470
0.067632,-1.044272,0.966470
0.067632,-1.044272,0.966470
0.067632,-1.044272,0.966470
0.067632,-1.044272,0.966470
0.067632,-1.044272,0.966470
0.067632,-1.044272,0.966470
0.067632,-1.044272,0.966470
0.067632,-1.044272,0.966470
0.067632,-1.042075,0.964761
0.067754,-1.042075,0.964761
0.067754,-1.042075,0.964761
0.067754,-1.042075,0.964761
0.067754,-1.042075,0.964761
0.067754,-1.042075,0.964761
0.067754,-1.042075,0.964761
0.067754,-1.042075,0.964761
0.067754,-1.042075,0.964761
0.067754,-1.042075,0.964761
0.067754,-1.042075,0.964761
0.067754,-1.042075,0.964761
0.067754,-1.042075,0.964761
0.067754,-1.042075,0.964761
0.067754,-1.042075,0.964761
0.067754,-1.042075,0.964761
0.067754,-1.045127,0.964395
0.068853,-1.045127,0.964395
0.068853,-1.045127,0.964395
0.068853,-1.045127,0.964395
0.068853,-1.045127,0.964395
0.068853,-1.045127,0.964395
0.068853,-1.045127,0.964395
0.068853,-1.045127,0.964395
0.068853,-1.045127,0.964395
0.068853,-1.045127,0.964395
0.068853,-1.045127,0.964395
0.068853,-1.045127,0.964395
0.068853,-1.045127,0.964395
0.068853,-1.045127,0.964395
0.068853,-1.045127,0.964395
0.068853,-1.045127,0.964395
0.068853,-1.045127,0.964395
0.068853,-1.041221,0.963296
0.067510,-1.041221,0.963296
0.067510,-1.041221,0.963296
0.067510,-1.041221,0.963296
0.067510,-1.041221,0.963296
0.067510,-1.041221,0.963296
0.067510,-1.041221,0.963296
0.067510,-1.041221,0.963296
0.067510,-1.041221,0.963296
0.067510,-1.041221,0.963296
0.067510,-1.041221,0.963296
0.067510,-1.041221,0.963296
0.067510,-1.041221,0.963296
0.067510,-1.041221,0.963296
0.067510,-1.041221,0.963296
0.067510,-1.041221,0.963296
0.067510,-1.041221,0.963784
0.070073,-1.042930,0.963784
0.070073,-1.042930,0.963784
0.070073,-1.042930,0.963784
0.070073,-1.042930,0.963784
0.070073,-1.042930,0.963784
0.070073,-1.042930,0.963784
0.070073,-1.042930,0.963784
0.070073,-1.042930,0.963784
0.070073,-1.042930,0.963784
0.070073,-1.042930,0.963784
0.070073,-1.042930,0.963784
0.070073,-1.042930,0.963784
0.070073,-1.042930,0.963784
0.070073,-1.042930,0.963784
0.070073,-1.042930,0.963784
0.070073,-1.042930,0.963784
0.068608,-1.043662,0.963296
0.068608,-1.043662,0.963296
0.068608,-1.043662,0.963296
0.068608,-1.043662,0.963296
0.068608,-1.043662,0.963296
0.068608,-1.043662,0.963296
0.068608,-1.043662,0.963296
0.068608,-1.043662,0.963296
0.068608,-1.043662,0.963296
0.068608,-1.043662,0.963296
0.068608,-1.043662,0.963296
0.068608,-1.043662,0.963296
0.068608,-1.043662,0.963296
0.068608,-1.043662,0.963296
0.068608,-1.043662,0.963296
0.068608,-1.043662,0.966592
0.067266,-1.042563,0.966592
0.067266,-1.042563,0.966592
0.067266,-1.042563,0.966592
0.067266,-1.042563,0.966592
0.067266,-1.042563,0.966592
0.067266,-1.042563,0.966592
0.067266,-1.042563,0.966592
0.067266,-1.042563,0.966592
0.067266,-1.042563,0.966592
0.067266,-1.042563,0.966592
0.067266,-1.042563,0.966592
0.067266,-1.042563,0.966592
0.067266,-1.042563,0.966592
0.067266,-1.042563,0.966592
0.067266,-1.042563,0.965371
0.066167,-1.045127,0.965371
0.066167,-1.045127,0.965371
0.066167,-1.045127,0.965371
0.066167,-1.045127,0.965371
0.066167,-1.045127,0.965371
0.066167,-1.045127,0.965371
0.066167,-1.045127,0.965371
0.066167,-1.045127,0.965371
0.066167,-1.045127,0.965371
0.066167,-1.045127,0.965371
0.066167,-1.045127,0.965371
0.066167,-1.045127,0.965371
0.066167,-1.045127,0.965371
0.066167,-1.045127,0.965371
0.066167,-1.045127,0.965371
0.066167,-1.045127,0.965371
0.066167,-1.044639,0.963784
0.068486,-1.044639,0.963784
0.068486,-1.044639,0.963784
0.068486,-1.044639,0.963784
0.068486,-1.044639,0.963784
0.068486,-1.044639,0.963784
0.068486,-1.044639,0.963784
0.068486,-1.044639,0.963784
0.068486,-1.044639,0.963784
0.068486,-1.044639,0.963784
0.068486,-1.044639,0.963784
0.068486,-1.044639,0.963784
0.068486,-1.044639,0.963784
0.068486,-1.044639,0.963784
0.068486,-1.044639,0.963784
0.068486,-1.044639,0.963784
0.068486,-1.044639,0.963784
0.068486,-1.045005,0.965249
0.064946,-1.045005,0.965249
0.064946,-1.045005,0.965249
0.064946,-1.045005,0.965249
0.064946,-1.045005,0.965249
0.064946,-1.045005,0.965249
0.064946,-1.045005,0.965249
0.064946,-1.045005,0.965249
0.064946,-1.045005,0.965249
0.064946,-1.045005,0.965249
0.064946,-1.045005,0.965249
0.064946,-1.045005,0.965249
0.064946,-1.045005,0.965249
0.064946,-1.045005,0.965249
0.064946,-1.045005,0.965249
0.064946,-1.045005,0.965249
0.064946,-1.045005,0.964517
0.065923,-1.042075,0.964517
0.065923,-1.042075,0.964517
0.065923,-1.042075,0.964517
0.065923,-1.042075,0.964517
0.065923,-1.042075,0.964517
0.065923,-1.042075,0.964517
0.065923,-1.042075,0.964517
0.065923,-1.042075,0.964517
0.065923,-1.042075,0.964517
0.065923,-1.042075,0.964517
0.065923,-1.042075,0.964517
0.065923,-1.042075,0.964517
0.065923,-1.042075,0.964517
0.065923,-1.042075,0.964517
0.065923,-1.042075,0.964517
0.065923,-1.042075,0.964517
0.065801,-1.044150,0.964395
0.065801,-1.044150,0.964395
0.065801,-1.044150,0.964395
0.065801,-1.044150,0.964395
0.065801,-1.044150,0.964395
0.065801,-1.044150,0.964395
0.065801,-1.044150,0.964395
0.065801,-1.044150,0.964395
0.065801,-1.044150,0.964395
0.065801,-1.044150,0.964395
0.065801,-1.044150,0.964395
0.065801,-1.044150,0.964395
0.065801,-1.044150,0.964395
0.065801,-1.044150,0.964395
0.065801,-1.044150,0.964395
0.065801,-1.044150,0.964395
0.065801,-1.045249,0.966226
0.068364,-1.045249,0.966226
0.068364,-1.045249,0.966226
0.068364,-1.045249,0.966226
0.068364,-1.045249,0.966226
0.068364,-1.045249,0.966226
0.068364,-1.045249,0.966226
0.068364,-1.045249,0.966226
0.068364,-1.045249,0.966226
0.068364,-1.045249,0.966226
0.068364,-1.045249,0.966226
0.068364,-1.045249,0.966226
0.068364,-1.045249,0.966226
0.068364,-1.045249,0.966226
0.068364,-1.045249,0.966226
0.068364,-1.045249,0.966226
0.068364,-1.045249,0.964272
0.069829,-1.043784,0.964272
0.069829,-1.043784,0.964272
0.069829,-1.043784,0.964272
0.069829,-1.043784,0.964272
0.069829,-1.043784,0.964272
0.069829,-1.043784,0.964272
0.069829,-1.043784,0.964272
0.069829,-1.043784,0.964272
0.069829,-1.043784,0.964272
0.069829,-1.043784,0.964272
0.069829,-1.043784,0.964272
0.069829,-1.043784,0.964272
0.069829,-1.043784,0.964272
0.069829,-1.043784,0.964272
0.069829,-1.043784,0.964272
0.069829,-1.043784,0.964272
0.068608,-1.044639,0.964272
0.068608,-1.044639,0.964272
0.068608,-1.044639,0.964272
0.068608,-1.044639,0.964272
0.068608,-1.044639,0.964272
0.068608,-1.044639,0.964272
0.068608,-1.044639,0.964272
0.068608,-1.044639,0.964272
0.068608,-1.044639,0.964272
0.068608,-1.044639,0.964272
0.068608,-1.044639,0.964272
0.068608,-1.044639,0.964272
0.068608,-1.044639,0.964272
0.068608,-1.044639,0.964272
0.068608,-1.044639,0.964272
0.068608,-1.044639,0.964272
0.068608,-1.042808,0.963052
0.068486,-1.042808,0.963052
0.068486,-1.042808,0.963052
0.068486,-1.042808,0.963052
0.068486,-1.042808,0.963052
0.068486,-1.042808,0.963052
0.068486,-1.042808,0.963052
0.068486,-1.042808,0.963052
0.068486,-1.042808,0.963052
0.068486,-1.042808,0.963052
0.068486,-1.042808,0.963052
0.068486,-1.042808,0.963052
0.068486,-1.042808,0.963052
0.068486,-1.042808,0.963052
0.068486,-1.042808,0.963052
0.068486,-1.042808,0.963052
0.068486,-1.042808,0.963052
0.067876,-1.043784,0.964883
0.067876,-1.043784,0.964883
0.067876,-1.043784,0.964883
0.067876,-1.043784,0.964883
0.067876,-1.043784,0.964883
0.067876,-1.043784,0.964883
0.067876,-1.043784,0.964883
0.067876,-1.043784,0.964883
0.067876,-1.043784,0.964883
0.067876,-1.043784,0.964883
0.067876,-1.043784,0.964883
0.067876,-1.043784,0.964883
