Xacc:-0.97106934	 yacc: 0.17028809	zacc: 4.66735840	 | xgy: -1.79443359	 ygy: 2.67669678	 zgy: 0.64300537
        Xacc:-0.99792480	 yacc: 0.10498047	zacc: 4.82971191	 | xgy: -2.10098267	 ygy: 1.87667847	 zgy: 0.82992554
        Xacc:-1.02966309	 yacc: -0.09338379	zacc: 4.86572266	 | xgy: 0.66543579	 ygy: 1.19628906	 zgy: 1.90658569
        Xacc:-1.05773926	 yacc: -0.01403809	zacc: 4.91455078	 | xgy: -1.65237427	 ygy: 2.15332031	 zgy: 0.45608521
        Xacc:-1.03576660	 yacc: -0.01464844	zacc: 4.99511719	 | xgy: -0.78506470	 ygy: -0.21682739	 zgy: 1.33087158
        Xacc:-0.99792480	 yacc: -0.11230469	zacc: 4.84924316	 | xgy: 0.10467529	 ygy: -1.67480469	 zgy: 1.71218872
        Xacc:-1.02905273	 yacc: -0.00793457	zacc: 4.69543457	 | xgy: -2.14584351	 ygy: -0.94207764	 zgy: 0.63552856
        Xacc:-1.04675293	 yacc: -0.04089355	zacc: 4.72351074	 | xgy: -1.87667847	 ygy: 0.93460083	 zgy: 0.95703125
        Xacc:-1.04919434	 yacc: -0.08605957	zacc: 4.81628418	 | xgy: -1.39816284	 ygy: 2.11593628	 zgy: 0.04486084
        Xacc:-1.04675293	 yacc: 0.05493164	zacc: 4.81811523	 | xgy: -4.27673340	 ygy: 1.33834839	 zgy: -0.72525024
        Xacc:-1.03027344	 yacc: 0.06103516	zacc: 4.74365234	 | xgy: -3.72344971	 ygy: -0.22430420	 zgy: 0.42617798
        Xacc:-1.03332520	 yacc: -0.10253906	zacc: 4.68322754	 | xgy: -1.77200317	 ygy: -0.00747681	 zgy: 2.23556519
        Xacc:-1.04553223	 yacc: -0.13610840	zacc: 4.81079102	 | xgy: -4.17205811	 ygy: 1.09909058	 zgy: 0.95703125
        Xacc:-1.03393555	 yacc: -0.11108398	zacc: 4.71862793	 | xgy: -1.14395142	 ygy: 0.73272705	 zgy: 0.08224487
        Xacc:-1.02661133	 yacc: -0.07690430	zacc: 4.70947266	 | xgy: -2.19818115	 ygy: 1.48040771	 zgy: -0.20935059
        Xacc:-1.04675293	 yacc: -0.10620117	zacc: 4.90478516	 | xgy: -4.59075928	 ygy: 1.48040771	 zgy: 0.68038940
        Xacc:-1.02661133	 yacc: -0.17333984	zacc: 4.87731934	 | xgy: 0.02990723	 ygy: -0.02243042	 zgy: 2.15332031
        Xacc:-0.99914551	 yacc: -0.25451660	zacc: 4.72839355	 | xgy: 1.41311646	 ygy: -1.58508301	 zgy: 1.33834839
        Xacc:-1.01806641	 yacc: -0.11718750	zacc: 4.75341797	 | xgy: -3.43185425	 ygy: -0.73272705	 zgy: -0.39627075
        Xacc:-0.97656250	 yacc: -0.17822266	zacc: 4.72839355	 | xgy: 1.26358032	 ygy: -0.32897949	 zgy: 0.58319092
        Xacc:-0.96191406	 yacc: -0.22155762	zacc: 4.63073730	 | xgy: 0.32150269	 ygy: 0.23178101	 zgy: -0.93460083
        Xacc:-1.01501465	 yacc: 0.03845215	zacc: 4.68078613	 | xgy: -3.20007324	 ygy: 1.39068604	 zgy: -3.11782837
        Xacc:-1.04797363	 yacc: -0.07019043	zacc: 4.85534668	 | xgy: -2.64678955	 ygy: 2.84118652	 zgy: -0.71777344
        Xacc:-1.03881836	 yacc: -0.13061523	zacc: 4.89257812	 | xgy: 0.23178101	 ygy: 1.95892334	 zgy: -0.13458252
        Xacc:-1.01684570	 yacc: -0.06896973	zacc: 4.89074707	 | xgy: -1.09161377	 ygy: 0.51589966	 zgy: -0.80001831
        Xacc:-1.02539062	 yacc: -0.00305176	zacc: 4.84619141	 | xgy: -3.41690063	 ygy: -1.93649292	 zgy: -0.68038940
        Xacc:-0.99670410	 yacc: -0.04699707	zacc: 4.80834961	 | xgy: -1.40563965	 ygy: -2.07855225	 zgy: 1.24862671
        Xacc:-0.95153809	 yacc: -0.15686035	zacc: 4.73327637	 | xgy: -0.99441528	 ygy: -2.01873779	 zgy: 1.29348755
        Xacc:-0.89843750	 yacc: -0.19714355	zacc: 4.67407227	 | xgy: -0.09719849	 ygy: -1.52526855	 zgy: 0.03738403
        Xacc:-0.89416504	 yacc: -0.15014648	zacc: 4.60021973	 | xgy: -2.45239258	 ygy: 0.78506470	 zgy: -1.24114990
        Xacc:-1.02600098	 yacc: -0.20568848	zacc: 4.76623535	 | xgy: -5.38330078	 ygy: 3.82064819	 zgy: -0.41870117
        Xacc:-1.03393555	 yacc: -0.20141602	zacc: 4.99145508	 | xgy: -3.99261475	 ygy: 4.56832886	 zgy: -0.71777344
        Xacc:-1.02783203	 yacc: -0.12512207	zacc: 5.02807617	 | xgy: -0.19439697	 ygy: 0.88226318	 zgy: -0.24673462
        Xacc:-1.04858398	 yacc: -0.16540527	zacc: 4.92797852	 | xgy: 2.76641846	 ygy: -1.98883057	 zgy: 0.69534302
        Xacc:-0.96679688	 yacc: -0.17517090	zacc: 4.77783203	 | xgy: 1.54769897	 ygy: -1.86172485	 zgy: 0.79254150
        Xacc:-0.98083496	 yacc: -0.06530762	zacc: 4.67407227	 | xgy: 1.24114990	 ygy: -0.57571411	 zgy: 0.35888672
        Xacc:-0.96130371	 yacc: -0.11230469	zacc: 4.78515625	 | xgy: 1.12152100	 ygy: 0.78506470	 zgy: 0.86730957
        Xacc:-1.00952148	 yacc: -0.16845703	zacc: 4.73205566	 | xgy: 2.34771729	 ygy: 0.21682739	 zgy: 0.74768066
        Xacc:-0.97290039	 yacc: -0.07080078	zacc: 4.74548340	 | xgy: -1.56265259	 ygy: 1.96640015	 zgy: -0.77011108
        Xacc:-1.02294922	 yacc: -0.14038086	zacc: 4.80468750	 | xgy: -0.33645630	 ygy: 2.95333862	 zgy: 0.50842285
        Xacc:-1.01806641	 yacc: -0.12512207	zacc: 4.93835449	 | xgy: -1.19628906	 ygy: 2.04864502	 zgy: -0.07476807
        Xacc:-1.05346680	 yacc: -0.09094238	zacc: 4.84130859	 | xgy: -0.07476807	 ygy: 0.25421143	 zgy: 0.45608521
        Xacc:-1.02172852	 yacc: -0.09887695	zacc: 4.82910156	 | xgy: 0.20187378	 ygy: -0.35140991	 zgy: 0.96450806
        Xacc:-0.96313477	 yacc: -0.07202148	zacc: 4.72412109	 | xgy: 1.67480469	 ygy: -1.74209595	 zgy: 1.83929443
        Xacc:-0.88745117	 yacc: -0.27954102	zacc: 4.50195312	 | xgy: 4.00009155	 ygy: -3.13278198	 zgy: 2.70660400
        Xacc:-0.94360352	 yacc: -0.24597168	zacc: 4.51232910	 | xgy: 0.85235596	 ygy: 0.98693848	 zgy: 0.05981445
        Xacc:-0.98205566	 yacc: -0.02197266	zacc: 4.79797363	 | xgy: -3.42437744	 ygy: 3.82064819	 zgy: -1.89910889
        Xacc:-1.04858398	 yacc: -0.02624512	zacc: 4.93347168	 | xgy: -1.71966553	 ygy: 3.31970215	 zgy: -0.43365479
        Xacc:-1.10900879	 yacc: -0.04516602	zacc: 4.93286133	 | xgy: -2.23556519	 ygy: 1.18133545	 zgy: 0.98693848
        Xacc:-1.05529785	 yacc: -0.23437500	zacc: 4.98535156	 | xgy: 4.23934937	 ygy: -2.22808838	 zgy: 2.76641846
        Xacc:-0.99975586	 yacc: -0.21789551	zacc: 4.76196289	 | xgy: 3.79821777	 ygy: -2.68417358	 zgy: 0.95703125
        Xacc:-0.99304199	 yacc: -0.10375977	zacc: 4.65698242	 | xgy: 0.94955444	 ygy: -1.43554688	 zgy: 0.29159546
        Xacc:-0.98754883	 yacc: -0.26123047	zacc: 4.74975586	 | xgy: 1.65237427	 ygy: -0.43365479	 zgy: 1.47293091
        Xacc:-1.03149414	 yacc: -0.38452148	zacc: 4.66308594	 | xgy: 5.06179810	 ygy: -2.05612183	 zgy: 0.85235596
        Xacc:-1.03576660	 yacc: -0.30639648	zacc: 4.65209961	 | xgy: 4.94964600	 ygy: -1.61499023	 zgy: -2.88604736
        Xacc:-1.08764648	 yacc: -0.26611328	zacc: 4.78942871	 | xgy: 3.32717896	 ygy: 0.74020386	 zgy: -3.82812500
        Xacc:-1.02233887	 yacc: -0.25451660	zacc: 4.87915039	 | xgy: 5.57022095	 ygy: -1.64489746	 zgy: -4.11972046
        Xacc:-1.03576660	 yacc: -0.28381348	zacc: 4.71862793	 | xgy: 6.69174194	 ygy: -2.81127930	 zgy: -5.12161255
        Xacc:-1.01989746	 yacc: -0.31921387	zacc: 4.63867188	 | xgy: 11.63391113	 ygy: -4.00756836	 zgy: -7.11791992
        Xacc:-0.93200684	 yacc: -0.23193359	zacc: 4.56665039	 | xgy: 11.45446777	 ygy: -4.57580566	 zgy: -7.36465454
        Xacc:-0.91552734	 yacc: -0.19287109	zacc: 4.33837891	 | xgy: 14.49752808	 ygy: -4.88983154	 zgy: -7.57400513
        Xacc:-0.87219238	 yacc: -0.06164551	zacc: 4.24499512	 | xgy: 14.51248169	 ygy: -2.43743896	 zgy: -7.28988647
        Xacc:-0.78552246	 yacc: 0.05126953	zacc: 4.10888672	 | xgy: 14.21340942	 ygy: -0.43365479	 zgy: -6.15341187
        Xacc:-0.82519531	 yacc: 0.42663574	zacc: 3.99841309	 | xgy: 12.92739868	 ygy: 2.12341309	 zgy: -5.50292969
        Xacc:-0.89721680	 yacc: 0.82275391	zacc: 4.01367188	 | xgy: 11.41708374	 ygy: 4.29916382	 zgy: -1.97387695
        Xacc:-1.01623535	 yacc: 1.09252930	zacc: 4.10400391	 | xgy: 15.18539429	 ygy: 2.52716064	 zgy: 5.42816162
        Xacc:-0.68115234	 yacc: 0.86975098	zacc: 3.72497559	 | xgy: 30.65490723	 ygy: -6.69174194	 zgy: 13.52554321
        Xacc:-0.65612793	 yacc: 0.71960449	zacc: 3.10302734	 | xgy: 24.77813721	 ygy: -3.99261475	 zgy: 17.09197998
        Xacc:-1.06140137	 yacc: 1.31896973	zacc: 3.13598633	 | xgy: 15.17791748	 ygy: 4.71038818	 zgy: 18.58734131
        Xacc:-0.83923340	 yacc: 0.96862793	zacc: 3.56628418	 | xgy: 21.98181152	 ygy: 2.98324585	 zgy: 25.51086426
        Xacc:-0.77209473	 yacc: 0.80871582	zacc: 3.09326172	 | xgy: 35.90362549	 ygy: -1.51779175	 zgy: 26.96136475
        Xacc:-0.98205566	 yacc: 0.69335938	zacc: 2.81250000	 | xgy: 17.72750854	 ygy: 1.49536133	 zgy: 21.66778564
        Xacc:-1.14685059	 yacc: 0.80444336	zacc: 3.28735352	 | xgy: -5.33843994	 ygy: 11.64886475	 zgy: 12.99468994
        Xacc:-1.11389160	 yacc: 1.29577637	zacc: 3.48449707	 | xgy: -6.89361572	 ygy: 15.25268555	 zgy: 9.53292847
        Xacc:-1.24694824	 yacc: 1.00402832	zacc: 3.52478027	 | xgy: 16.94244385	 ygy: 9.20394897	 zgy: 25.89965820
        Xacc:-0.89416504	 yacc: 0.78613281	zacc: 3.28857422	 | xgy: 47.16369629	 ygy: -3.86550903	 zgy: 26.49780273
        Xacc:-1.17736816	 yacc: 0.47119141	zacc: 2.73437500	 | xgy: 48.49456787	 ygy: 0.74020386	 zgy: 26.81182861
        Xacc:-1.76635742	 yacc: 0.33020020	zacc: 3.64440918	 | xgy: -1.97387695	 ygy: 31.49978638	 zgy: 20.33691406
        Xacc:-1.29089355	 yacc: 1.15722656	zacc: 5.73974609	 | xgy: -40.92056274	 ygy: 30.45303345	 zgy: 8.43383789
        
