Xacc,Yacc,Zacc
-0.043940,-0.102134,1.042764
-0.043940,-0.102134,1.042764
-0.043940,-0.102134,1.042764
-0.043940,-0.102134,1.042764
-0.043940,-0.102134,1.042764
-0.043940,-0.102134,1.042764
-0.043940,-0.102134,1.042764
-0.043940,-0.102134,1.042764
-0.043940,-0.102134,1.042764
-0.043940,-0.102134,1.042764
-0.043940,-0.102134,1.042764
-0.043940,-0.102134,1.042764
-0.043940,-0.164634,1.036904
0.016362,-0.152671,1.036904
0.016362,-0.152671,1.036904
0.016362,-0.152671,1.036904
0.016362,-0.152671,1.036904
0.016362,-0.152671,1.036904
0.016362,-0.152671,1.036904
0.016362,-0.152671,1.036904
0.016362,-0.152671,1.036904
0.016362,-0.152671,1.036904
0.016362,-0.152671,1.036904
0.016362,-0.152671,1.036904
0.016362,-0.152671,1.036904
0.016362,-0.152671,1.036904
0.016362,-0.152671,1.036904
0.016362,-0.152671,1.036904
0.016362,-0.152671,1.036904
0.016362,-0.246421,0.796182
0.166143,-0.252524,0.796182
0.166143,-0.252524,0.796182
0.166143,-0.252524,0.796182
0.166143,-0.252524,0.796182
0.166143,-0.252524,0.796182
0.166143,-0.252524,0.796182
0.166143,-0.252524,0.796182
0.166143,-0.252524,0.796182
0.166143,-0.252524,0.796182
0.166143,-0.252524,0.796182
0.166143,-0.252524,0.796182
0.166143,-0.252524,0.796182
0.166143,-0.252524,0.796182
0.166143,-0.252524,0.796182
0.166143,-0.252524,0.796182
0.166143,-0.252524,0.796182
0.166143,-0.188438,0.484414
0.198613,-0.188438,0.484414
0.198613,-0.188438,0.484414
0.198613,-0.188438,0.484414
0.198613,-0.188438,0.484414
0.198613,-0.188438,0.484414
0.198613,-0.188438,0.484414
0.198613,-0.188438,0.484414
0.198613,-0.188438,0.484414
0.198613,-0.188438,0.484414
0.198613,-0.188438,0.484414
0.198613,-0.188438,0.484414
0.198613,-0.188438,0.484414
0.198613,-0.188438,0.484414
0.198613,-0.188438,0.484414
0.198613,-0.188438,0.484414
0.198613,0.049966,0.515054
0.059453,0.049966,0.515054
0.059453,0.049966,0.515054
0.059453,0.049966,0.515054
0.059453,0.049966,0.515054
0.059453,0.049966,0.515054
0.059453,0.049966,0.515054
0.059453,0.049966,0.515054
0.059453,0.049966,0.515054
0.059453,0.049966,0.515054
0.059453,0.049966,0.515054
0.059453,0.049966,0.515054
0.059453,0.049966,0.515054
0.059453,0.049966,0.515054
0.059453,0.049966,0.515054
0.059453,0.049966,0.515054
0.059453,0.049966,1.181802
-0.246577,-0.178306,1.181802
-0.246577,-0.178306,1.181802
-0.246577,-0.178306,1.181802
-0.246577,-0.178306,1.181802
-0.246577,-0.178306,1.181802
-0.246577,-0.178306,1.181802
-0.246577,-0.178306,1.181802
-0.246577,-0.178306,1.181802
-0.246577,-0.178306,1.181802
-0.246577,-0.178306,1.181802
-0.246577,-0.178306,1.181802
-0.246577,-0.178306,1.181802
-0.246577,-0.178306,1.181802
-0.246577,-0.178306,1.181802
-0.246577,-0.178306,1.181802
-0.246577,-0.178306,1.181802
-0.059077,-0.656699,0.865151
-0.045894,-0.656699,0.865151
-0.045894,-0.656699,0.865151
-0.045894,-0.656699,0.865151
-0.045894,-0.656699,0.865151
-0.045894,-0.656699,0.865151
-0.045894,-0.656699,0.865151
-0.045894,-0.656699,0.865151
-0.045894,-0.656699,0.865151
-0.045894,-0.656699,0.865151
-0.045894,-0.656699,0.865151
-0.045894,-0.656699,0.865151
-0.045894,-0.656699,0.865151
-0.045894,-0.656699,0.865151
-0.045894,-0.656699,0.865151
-0.045894,-0.656699,0.865151
-0.045894,-0.656699,0.865151
0.422856,-0.596397,-0.902915
0.421147,-0.596397,-0.902915
0.421147,-0.596397,-0.902915
0.421147,-0.596397,-0.902915
0.421147,-0.596397,-0.902915
0.421147,-0.596397,-0.902915
0.421147,-0.596397,-0.902915
0.421147,-0.596397,-0.902915
0.421147,-0.596397,-0.902915
0.421147,-0.596397,-0.902915
0.421147,-0.596397,-0.902915
0.421147,-0.596397,-0.902915
0.421147,-0.596397,-0.902915
0.421147,-0.596397,-0.902915
0.421147,-0.596397,-0.902915
0.421147,-0.596397,-0.902915
0.421147,-0.596397,-1.027915
0.223149,-0.388755,-1.016318
0.223149,-0.388755,-1.016318
0.223149,-0.388755,-1.016318
0.223149,-0.388755,-1.016318
0.223149,-0.388755,-1.016318
0.223149,-0.388755,-1.016318
0.223149,-0.388755,-1.016318
0.223149,-0.388755,-1.016318
0.223149,-0.388755,-1.016318
0.223149,-0.388755,-1.016318
0.223149,-0.388755,-1.016318
0.223149,-0.388755,-1.016318
0.223149,-0.388755,-1.016318
0.223149,-0.388755,-1.016318
0.223149,-0.388755,-1.016318
0.223149,-0.388755,-1.016318
0.223149,-0.489829,-0.888267
-0.104854,-0.489829,-0.888267
-0.104854,-0.489829,-0.888267
-0.104854,-0.489829,-0.888267
-0.104854,-0.489829,-0.888267
-0.104854,-0.489829,-0.888267
-0.104854,-0.489829,-0.888267
-0.104854,-0.489829,-0.888267
-0.104854,-0.489829,-0.888267
-0.104854,-0.489829,-0.888267
-0.104854,-0.489829,-0.888267
-0.104854,-0.489829,-0.888267
-0.104854,-0.489829,-0.888267
-0.104854,-0.489829,-0.888267
-0.104854,-0.489829,-0.888267
-0.104854,-0.489829,-0.888267
-0.104854,-0.489829,-0.888267
0.554692,-0.502647,-1.890098
0.554692,-0.502647,-1.890098
0.554692,-0.502647,-1.890098
0.554692,-0.502647,-1.890098
0.554692,-0.502647,-1.890098
0.554692,-0.502647,-1.890098
0.554692,-0.502647,-1.890098
0.554692,-0.502647,-1.890098
0.554692,-0.502647,-1.890098
0.554692,-0.502647,-1.890098
0.554692,-0.502647,-1.890098
0.554692,-0.502647,-1.890098
0.554692,-0.502647,-1.890098
0.554692,-0.502647,-1.890098
0.554692,-0.502647,-1.890098
0.554692,-0.502647,-1.890098
0.554692,-0.002646,-2.442466
0.166509,0.010537,-2.442466
0.166509,0.010537,-2.442466
0.166509,0.010537,-2.442466
0.166509,0.010537,-2.442466
0.166509,0.010537,-2.442466
0.166509,0.010537,-2.442466
0.166509,0.010537,-2.442466
0.166509,0.010537,-2.442466
0.166509,0.010537,-2.442466
0.166509,0.010537,-2.442466
0.166509,0.010537,-2.442466
0.166509,0.010537,-2.442466
0.166509,0.010537,-2.442466
0.166509,0.010537,-2.442466
0.166509,0.010537,-2.442466
0.166509,0.010537,-2.442466
0.166509,0.288613,-2.607749
0.021489,0.288613,-2.607749
0.021489,0.288613,-2.607749
0.021489,0.288613,-2.607749
0.021489,0.288613,-2.607749
0.021489,0.288613,-2.607749
0.021489,0.288613,-2.607749
0.021489,0.288613,-2.607749
0.021489,0.288613,-2.607749
0.021489,0.288613,-2.607749
0.021489,0.288613,-2.607749
0.021489,0.288613,-2.607749
0.021489,0.288613,-2.607749
0.021489,0.288613,-2.607749
0.021489,0.288613,-2.607749
0.021489,0.288613,-2.607749
0.021489,0.288613,-2.607749
-0.353511,0.299111,-1.745688
-0.352900,0.299111,-1.745688
-0.352900,0.299111,-1.745688
-0.352900,0.299111,-1.745688
-0.352900,0.299111,-1.745688
-0.352900,0.299111,-1.745688
-0.352900,0.299111,-1.745688
-0.352900,0.299111,-1.745688
-0.352900,0.299111,-1.745688
-0.352900,0.299111,-1.745688
-0.352900,0.299111,-1.745688
-0.352900,0.299111,-1.745688
-0.352900,0.299111,-1.745688
-0.352900,0.299111,-1.745688
-0.352900,0.299111,-1.745688
-0.352900,0.299111,-1.745688
-0.352900,0.080361,-0.541221
-0.106318,0.062905,-0.541221
-0.106318,0.062905,-0.541221
-0.106318,0.062905,-0.541221
-0.106318,0.062905,-0.541221
-0.106318,0.062905,-0.541221
-0.106318,0.062905,-0.541221
-0.106318,0.062905,-0.541221
-0.106318,0.062905,-0.541221
-0.106318,0.062905,-0.541221
-0.106318,0.062905,-0.541221
-0.106318,0.062905,-0.541221
-0.106318,0.062905,-0.541221
-0.106318,0.062905,-0.541221
-0.106318,0.062905,-0.541221
-0.106318,0.062905,-0.541221
-0.106318,0.062905,-0.142173
0.181768,-0.213706,-0.142173
0.181768,-0.213706,-0.142173
0.181768,-0.213706,-0.142173
0.181768,-0.213706,-0.142173
0.181768,-0.213706,-0.142173
0.181768,-0.213706,-0.142173
0.181768,-0.213706,-0.142173
0.181768,-0.213706,-0.142173
0.181768,-0.213706,-0.142173
0.181768,-0.213706,-0.142173
0.181768,-0.213706,-0.142173
0.181768,-0.213706,-0.142173
0.181768,-0.213706,-0.142173
0.181768,-0.213706,-0.142173
0.181768,-0.213706,-0.142173
0.181768,-0.213706,-0.142173
0.306768,-0.287559,-0.104575
0.281865,-0.287559,-0.104575
0.281865,-0.287559,-0.104575
0.281865,-0.287559,-0.104575
0.281865,-0.287559,-0.104575
0.281865,-0.287559,-0.104575
0.281865,-0.287559,-0.104575
0.281865,-0.287559,-0.104575
0.281865,-0.287559,-0.104575
0.281865,-0.287559,-0.104575
0.281865,-0.287559,-0.104575
0.281865,-0.287559,-0.104575
0.281865,-0.287559,-0.104575
0.281865,-0.287559,-0.104575
0.281865,-0.287559,-0.104575
0.281865,-0.287559,-0.104575
0.281865,-0.295127,-0.039268
0.167241,-0.295127,-0.039268
0.167241,-0.295127,-0.039268
0.167241,-0.295127,-0.039268
0.167241,-0.295127,-0.039268
0.167241,-0.295127,-0.039268
0.167241,-0.295127,-0.039268
0.167241,-0.295127,-0.039268
0.167241,-0.295127,-0.039268
0.167241,-0.295127,-0.039268
0.167241,-0.295127,-0.039268
0.167241,-0.295127,-0.039268
0.167241,-0.295127,-0.039268
0.167241,-0.295127,-0.039268
0.167241,-0.295127,-0.039268
0.167241,-0.295127,-0.039268
0.167241,-0.295127,-0.539268
-0.148188,0.038247,-0.537559
-0.148188,0.038247,-0.537559
-0.148188,0.038247,-0.537559
-0.148188,0.038247,-0.537559
-0.148188,0.038247,-0.537559
-0.148188,0.038247,-0.537559
-0.148188,0.038247,-0.537559
-0.148188,0.038247,-0.537559
-0.148188,0.038247,-0.537559
-0.148188,0.038247,-0.537559
-0.148188,0.038247,-0.537559
-0.148188,0.038247,-0.537559
-0.148188,0.038247,-0.537559
-0.148188,0.038247,-0.537559
-0.148188,0.038247,-0.537559
-0.148188,0.038247,-0.537559
-0.148188,0.038247,-0.693809
-0.091304,0.028359,-0.676597
-0.091304,0.028359,-0.676597
-0.091304,0.028359,-0.676597
-0.091304,0.028359,-0.676597
-0.091304,0.028359,-0.676597
-0.091304,0.028359,-0.676597
-0.091304,0.028359,-0.676597
-0.091304,0.028359,-0.676597
-0.091304,0.028359,-0.676597
-0.091304,0.028359,-0.676597
-0.091304,0.028359,-0.676597
-0.091304,0.028359,-0.676597
-0.091304,0.028359,-0.676597
-0.091304,0.028359,-0.676597
-0.091304,0.028359,-0.676597
-0.091304,0.028359,-0.676597
-0.091304,-0.118491,-0.023032
-0.091304,-0.118491,-0.023032
-0.091304,-0.118491,-0.023032
-0.091304,-0.118491,-0.023032
-0.091304,-0.118491,-0.023032
-0.091304,-0.118491,-0.023032
-0.091304,-0.118491,-0.023032
-0.091304,-0.118491,-0.023032
-0.091304,-0.118491,-0.023032
-0.091304,-0.118491,-0.023032
-0.091304,-0.118491,-0.023032
-0.091304,-0.118491,-0.023032
-0.091304,-0.118491,-0.023032
-0.091304,-0.118491,-0.023032
-0.091304,-0.118491,-0.023032
-0.091304,-0.024741,-0.053062
-0.096431,-0.024375,-0.053062
-0.096431,-0.024375,-0.053062
-0.096431,-0.024375,-0.053062
-0.096431,-0.024375,-0.053062
-0.096431,-0.024375,-0.053062
-0.096431,-0.024375,-0.053062
-0.096431,-0.024375,-0.053062
-0.096431,-0.024375,-0.053062
-0.096431,-0.024375,-0.053062
-0.096431,-0.024375,-0.053062
-0.096431,-0.024375,-0.053062
-0.096431,-0.024375,-0.053062
-0.096431,-0.024375,-0.053062
-0.096431,-0.024375,-0.053062
-0.096431,-0.024375,-0.053062
-0.096431,-0.024375,-0.053062
-0.096431,-0.173301,-0.055015
-0.034541,-0.173301,-0.055015
-0.034541,-0.173301,-0.055015
-0.034541,-0.173301,-0.055015
-0.034541,-0.173301,-0.055015
-0.034541,-0.173301,-0.055015
-0.034541,-0.173301,-0.055015
-0.034541,-0.173301,-0.055015
-0.034541,-0.173301,-0.055015
-0.034541,-0.173301,-0.055015
-0.034541,-0.173301,-0.055015
-0.034541,-0.173301,-0.055015
-0.034541,-0.173301,-0.055015
-0.034541,-0.173301,-0.055015
-0.034541,-0.173301,-0.055015
-0.034541,-0.173301,-0.055015
-0.034541,-0.173301,-0.055015
-0.034541,-0.152671,-0.076865
-0.030757,-0.152671,-0.076865
-0.030757,-0.152671,-0.076865
-0.030757,-0.152671,-0.076865
-0.030757,-0.152671,-0.076865
-0.030757,-0.152671,-0.076865
-0.030757,-0.152671,-0.076865
-0.030757,-0.152671,-0.076865
-0.030757,-0.152671,-0.076865
-0.030757,-0.152671,-0.076865
-0.030757,-0.152671,-0.076865
-0.030757,-0.152671,-0.076865
-0.030757,-0.152671,-0.076865
-0.030757,-0.152671,-0.076865
-0.030757,-0.152671,-0.076865
-0.030757,-0.152671,-0.076865
-0.030757,-0.152671,-0.076865
0.000493,-0.204673,-0.029746
0.000371,-0.204673,-0.029746
0.000371,-0.204673,-0.029746
0.000371,-0.204673,-0.029746
0.000371,-0.204673,-0.029746
0.000371,-0.204673,-0.029746
0.000371,-0.204673,-0.029746
0.000371,-0.204673,-0.029746
0.000371,-0.204673,-0.029746
0.000371,-0.204673,-0.029746
0.000371,-0.204673,-0.029746
0.000371,-0.204673,-0.029746
0.000371,-0.204673,-0.029746
0.000371,-0.204673,-0.029746
0.000371,-0.204673,-0.029746
0.000371,-0.204673,-0.029746
0.000371,-0.140586,-0.082114
-0.031489,-0.140586,-0.082114
-0.031489,-0.140586,-0.082114
-0.031489,-0.140586,-0.082114
-0.031489,-0.140586,-0.082114
-0.031489,-0.140586,-0.082114
-0.031489,-0.140586,-0.082114
-0.031489,-0.140586,-0.082114
-0.031489,-0.140586,-0.082114
-0.031489,-0.140586,-0.082114
-0.031489,-0.140586,-0.082114
-0.031489,-0.140586,-0.082114
-0.031489,-0.140586,-0.082114
-0.031489,-0.140586,-0.082114
-0.031489,-0.140586,-0.082114
-0.031489,-0.140586,-0.082114
-0.031489,-0.090781,-0.087241
0.000371,-0.090781,-0.087241
0.000371,-0.090781,-0.087241
0.000371,-0.090781,-0.087241
0.000371,-0.090781,-0.087241
0.000371,-0.090781,-0.087241
0.000371,-0.090781,-0.087241
0.000371,-0.090781,-0.087241
0.000371,-0.090781,-0.087241
0.000371,-0.090781,-0.087241
0.000371,-0.090781,-0.087241
0.000371,-0.090781,-0.087241
0.000371,-0.090781,-0.087241
0.000371,-0.090781,-0.087241
0.000371,-0.090781,-0.087241
0.000371,-0.090781,-0.087241
0.000371,-0.090781,-0.055991
0.029424,-0.159385,-0.059043
0.029424,-0.159385,-0.059043
0.029424,-0.159385,-0.059043
0.029424,-0.159385,-0.059043
0.029424,-0.159385,-0.059043
0.029424,-0.159385,-0.059043
0.029424,-0.159385,-0.059043
0.029424,-0.159385,-0.059043
0.029424,-0.159385,-0.059043
0.029424,-0.159385,-0.059043
0.029424,-0.159385,-0.059043
0.029424,-0.159385,-0.059043
0.029424,-0.159385,-0.059043
0.029424,-0.159385,-0.059043
0.029424,-0.159385,-0.059043
0.029424,-0.159385,-0.059043
0.029424,-0.216514,-0.060996
0.065801,-0.216514,-0.060996
0.065801,-0.216514,-0.060996
0.065801,-0.216514,-0.060996
0.065801,-0.216514,-0.060996
0.065801,-0.216514,-0.060996
0.065801,-0.216514,-0.060996
0.065801,-0.216514,-0.060996
0.065801,-0.216514,-0.060996
0.065801,-0.216514,-0.060996
0.065801,-0.216514,-0.060996
0.065801,-0.216514,-0.060996
0.065801,-0.216514,-0.060996
0.065801,-0.216514,-0.060996
0.065801,-0.216514,-0.060996
0.065801,-0.216514,-0.060996
0.065801,-0.216514,-0.029746
0.099126,-0.238486,-0.029258
0.099126,-0.238486,-0.029258
0.099126,-0.238486,-0.029258
0.099126,-0.238486,-0.029258
0.099126,-0.238486,-0.029258
0.099126,-0.238486,-0.029258
0.099126,-0.238486,-0.029258
0.099126,-0.238486,-0.029258
0.099126,-0.238486,-0.029258
0.099126,-0.238486,-0.029258
0.099126,-0.238486,-0.029258
0.099126,-0.238486,-0.029258
0.099126,-0.238486,-0.029258
0.099126,-0.238486,-0.029258
0.099126,-0.238486,-0.029258
0.099126,-0.238486,-0.029258
0.032598,-0.208945,-0.034751
0.032598,-0.208945,-0.034751
0.032598,-0.208945,-0.034751
0.032598,-0.208945,-0.034751
0.032598,-0.208945,-0.034751
0.032598,-0.208945,-0.034751
0.032598,-0.208945,-0.034751
0.032598,-0.208945,-0.034751
0.032598,-0.208945,-0.034751
0.032598,-0.208945,-0.034751
0.032598,-0.208945,-0.034751
0.032598,-0.208945,-0.034751
0.032598,-0.208945,-0.034751
0.032598,-0.208945,-0.034751
0.032598,-0.208945,-0.034751
0.032598,-0.208945,-0.128501
-0.085566,-0.040244,-0.119102
-0.085566,-0.040244,-0.119102
-0.085566,-0.040244,-0.119102
-0.085566,-0.040244,-0.119102
-0.085566,-0.040244,-0.119102
-0.085566,-0.040244,-0.119102
-0.085566,-0.040244,-0.119102
-0.085566,-0.040244,-0.119102
-0.085566,-0.040244,-0.119102
-0.085566,-0.040244,-0.119102
-0.085566,-0.040244,-0.119102
-0.085566,-0.040244,-0.119102
-0.085566,-0.040244,-0.119102
-0.085566,-0.040244,-0.119102
-0.085566,-0.040244,-0.119102
-0.085566,-0.040244,-0.096396
-0.054805,-0.065024,-0.096396
-0.054805,-0.065024,-0.096396
-0.054805,-0.065024,-0.096396
-0.054805,-0.065024,-0.096396
-0.054805,-0.065024,-0.096396
-0.054805,-0.065024,-0.096396
-0.054805,-0.065024,-0.096396
-0.054805,-0.065024,-0.096396
-0.054805,-0.065024,-0.096396
-0.054805,-0.065024,-0.096396
-0.054805,-0.065024,-0.096396
-0.054805,-0.065024,-0.096396
-0.054805,-0.065024,-0.096396
-0.054805,-0.065024,-0.096396
-0.054805,-0.065024,-0.096396
-0.054805,-0.065024,-0.096396
0.007695,-0.107505,-0.064414
0.015142,-0.107505,-0.064414
0.015142,-0.107505,-0.064414
0.015142,-0.107505,-0.064414
0.015142,-0.107505,-0.064414
0.015142,-0.107505,-0.064414
0.015142,-0.107505,-0.064414
0.015142,-0.107505,-0.064414
0.015142,-0.107505,-0.064414
0.015142,-0.107505,-0.064414
0.015142,-0.107505,-0.064414
0.015142,-0.107505,-0.064414
0.015142,-0.107505,-0.064414
0.015142,-0.107505,-0.064414
0.015142,-0.107505,-0.064414
0.015142,-0.107505,-0.064414
0.015142,-0.107505,-0.064414
0.020391,-0.093467,-0.081626
0.020391,-0.093467,-0.081626
0.020391,-0.093467,-0.081626
0.020391,-0.093467,-0.081626
0.020391,-0.093467,-0.081626
0.020391,-0.093467,-0.081626
0.020391,-0.093467,-0.081626
0.020391,-0.093467,-0.081626
0.020391,-0.093467,-0.081626
0.020391,-0.093467,-0.081626
0.020391,-0.093467,-0.081626
0.020391,-0.093467,-0.081626
0.020391,-0.093467,-0.081626
0.020391,-0.093467,-0.081626
0.020391,-0.093467,-0.081626
0.020391,-0.093467,-0.081626
0.020391,-0.147544,-0.065146
0.068730,-0.147544,-0.065146
0.068730,-0.147544,-0.065146
0.068730,-0.147544,-0.065146
0.068730,-0.147544,-0.065146
0.068730,-0.147544,-0.065146
0.068730,-0.147544,-0.065146
0.068730,-0.147544,-0.065146
0.068730,-0.147544,-0.065146
0.068730,-0.147544,-0.065146
0.068730,-0.147544,-0.065146
0.068730,-0.147544,-0.065146
0.068730,-0.147544,-0.065146
0.068730,-0.147544,-0.065146
0.068730,-0.147544,-0.065146
0.068730,-0.147544,-0.065146
0.068730,-0.147544,-0.060752
0.047246,-0.128745,-0.060752
0.047246,-0.128745,-0.060752
0.047246,-0.128745,-0.060752
0.047246,-0.128745,-0.060752
0.047246,-0.128745,-0.060752
0.047246,-0.128745,-0.060752
0.047246,-0.128745,-0.060752
0.047246,-0.128745,-0.060752
0.047246,-0.128745,-0.060752
0.047246,-0.128745,-0.060752
0.047246,-0.128745,-0.060752
0.047246,-0.128745,-0.060752
0.047246,-0.128745,-0.060752
0.047246,-0.128745,-0.060752
0.047246,-0.128745,-0.060752
